,법정동코드,법정동명,폐지여부
550,1135010200,서울특별시 노원구 월계동,존재
551,1135010300,서울특별시 노원구 공릉동,존재
552,1135010400,서울특별시 노원구 하계동,존재
553,1135010500,서울특별시 노원구 상계동,존재
554,1135010600,서울특별시 노원구 중계동,존재
555,1135010700,서울특별시 노원구 도봉동,폐지
556,1135090100,서울특별시 노원구 도봉1동,폐지
557,1135090200,서울특별시 노원구 도봉2동,폐지
558,1135090300,서울특별시 노원구 창1동,폐지
559,1135090400,서울특별시 노원구 창2동,폐지
560,1135090500,서울특별시 노원구 창3동,폐지
561,1135090600,서울특별시 노원구 월계1동,폐지
562,1135090700,서울특별시 노원구 월계2동,폐지
563,1135090800,서울특별시 노원구 월계3동,폐지
564,1135090900,서울특별시 노원구 공릉1동,폐지
565,1135091000,서울특별시 노원구 공릉2동,폐지
566,1135091100,서울특별시 노원구 상계1동,폐지
567,1135091200,서울특별시 노원구 상계2동,폐지
568,1135091300,서울특별시 노원구 상계3동,폐지
569,1135091400,서울특별시 노원구 상계4동,폐지
570,1135091500,서울특별시 노원구 상계5동,폐지
571,1135091600,서울특별시 노원구 상계6동,폐지
572,1135091700,서울특별시 노원구 상계7동,폐지
573,1138000000,서울특별시 은평구,존재
574,1138010100,서울특별시 은평구 수색동,존재
575,1138010200,서울특별시 은평구 녹번동,존재
576,1138010300,서울특별시 은평구 불광동,존재
577,1138010400,서울특별시 은평구 갈현동,존재
578,1138010500,서울특별시 은평구 구산동,존재
579,1138010600,서울특별시 은평구 대조동,존재
580,1138010700,서울특별시 은평구 응암동,존재
581,1138010800,서울특별시 은평구 역촌동,존재
582,1138010900,서울특별시 은평구 신사동,존재
583,1138011000,서울특별시 은평구 증산동,존재
584,1138011100,서울특별시 은평구 진관내동,폐지
585,1138011200,서울특별시 은평구 구파발동,폐지
586,1138011300,서울특별시 은평구 진관외동,폐지
587,1138011400,서울특별시 은평구 진관동,존재
588,1138090100,서울특별시 은평구 불광1동,폐지
589,1138090200,서울특별시 은평구 불광2동,폐지
590,1138090300,서울특별시 은평구 불광3동,폐지
591,1138090400,서울특별시 은평구 응암1동,폐지
592,1138090500,서울특별시 은평구 응암2동,폐지
593,1138090600,서울특별시 은평구 응암3동,폐지
594,1138090700,서울특별시 은평구 역촌1동,폐지
595,1138090800,서울특별시 은평구 역촌2동,폐지
596,1138090900,서울특별시 은평구 응암4동,폐지
597,1141000000,서울특별시 서대문구,존재
598,1141000100,서울특별시 서대문구 평창동,폐지
599,1141000200,서울특별시 서대문구 구기동,폐지
600,1141000300,서울특별시 서대문구 부암동,폐지
601,1141000400,서울특별시 서대문구 홍지동,폐지
602,1141000500,서울특별시 서대문구 신영동,폐지
603,1141000600,서울특별시 서대문구 행촌동,폐지
604,1141000700,서울특별시 서대문구 송월동,폐지
605,1141000800,서울특별시 서대문구 홍파동,폐지
606,1141000900,서울특별시 서대문구 평동,폐지
607,1141001000,서울특별시 서대문구 교남동,폐지
608,1141001100,서울특별시 서대문구 교북동,폐지
609,1141001200,서울특별시 서대문구 서소문동,폐지
610,1141001300,서울특별시 서대문구 정동,폐지
611,1141001400,서울특별시 서대문구 순화동,폐지
612,1141001500,서울특별시 서대문구 의주로2가,폐지
613,1141001600,서울특별시 서대문구 중림동,폐지
614,1141001700,서울특별시 서대문구 의주로1가,폐지
615,1141001800,서울특별시 서대문구 충정로1가,폐지
616,1141001900,서울특별시 서대문구 노고산동,폐지
617,1141002000,서울특별시 서대문구 만리동1가,폐지
618,1141002100,서울특별시 서대문구 만리동2가,폐지
619,1141002200,서울특별시 서대문구 상암동,폐지
620,1141002300,서울특별시 서대문구 성산동,폐지
621,1141002400,서울특별시 서대문구 수색동,폐지
622,1141002500,서울특별시 서대문구 중동,폐지
623,1141002600,서울특별시 서대문구 녹번동,폐지
624,1141002700,서울특별시 서대문구 불광동,폐지
625,1141002800,서울특별시 서대문구 갈현동,폐지
626,1141002900,서울특별시 서대문구 역촌동,폐지
627,1141003000,서울특별시 서대문구 신사동,폐지
628,1141003100,서울특별시 서대문구 구파발동,폐지
629,1141003200,서울특별시 서대문구 구산동,폐지
630,1141003300,서울특별시 서대문구 진관내동,폐지
631,1141003400,서울특별시 서대문구 진관외동,폐지
632,1141003500,서울특별시 서대문구 응암동,폐지
633,1141003600,서울특별시 서대문구 대조동,폐지
634,1141003700,서울특별시 서대문구 증산동,폐지
635,1141010100,서울특별시 서대문구 충정로2가,존재
636,1141010200,서울특별시 서대문구 충정로3가,존재
637,1141010300,서울특별시 서대문구 합동,존재
638,1141010400,서울특별시 서대문구 미근동,존재
639,1141010500,서울특별시 서대문구 냉천동,존재
640,1141010600,서울특별시 서대문구 천연동,존재
641,1141010700,서울특별시 서대문구 옥천동,존재
642,1141010800,서울특별시 서대문구 영천동,존재
643,1141010900,서울특별시 서대문구 현저동,존재
644,1141011000,서울특별시 서대문구 북아현동,존재
645,1141011100,서울특별시 서대문구 홍제동,존재
646,1141011200,서울특별시 서대문구 대현동,존재
647,1141011300,서울특별시 서대문구 대신동,존재
648,1141011400,서울특별시 서대문구 신촌동,존재
649,1141011500,서울특별시 서대문구 봉원동,존재
650,1141011600,서울특별시 서대문구 창천동,존재
651,1141011700,서울특별시 서대문구 연희동,존재
652,1141011800,서울특별시 서대문구 홍은동,존재
653,1141011900,서울특별시 서대문구 북가좌동,존재
654,1141012000,서울특별시 서대문구 남가좌동,존재
655,1141090100,서울특별시 서대문구 충정로동,폐지
656,1141090200,서울특별시 서대문구 북아현1동,폐지
657,1141090300,서울특별시 서대문구 북아현2동,폐지
658,1141090400,서울특별시 서대문구 북아현3동,폐지
659,1141090500,서울특별시 서대문구 연희1동,폐지
660,1141090600,서울특별시 서대문구 연희2동,폐지
661,1141090700,서울특별시 서대문구 연희3동,폐지
662,1141090800,서울특별시 서대문구 홍제1동,폐지
663,1141090900,서울특별시 서대문구 홍제2동,폐지
664,1141091000,서울특별시 서대문구 홍제3동,폐지
665,1141091100,서울특별시 서대문구 홍제4동,폐지
666,1141091200,서울특별시 서대문구 홍은1동,폐지
667,1141091300,서울특별시 서대문구 홍은2동,폐지
668,1141091400,서울특별시 서대문구 홍은3동,폐지
669,1141091500,서울특별시 서대문구 남가좌1동,폐지
670,1141091600,서울특별시 서대문구 남가좌2동,폐지
671,1141091700,서울특별시 서대문구 북가좌1동,폐지
672,1141091800,서울특별시 서대문구 북가좌1동,폐지
673,1144000000,서울특별시 마포구,존재
674,1144000100,서울특별시 마포구 연희동,폐지
675,1144000200,서울특별시 마포구 남가좌동,폐지
676,1144000300,서울특별시 마포구 수색동,폐지
677,1144000400,서울특별시 마포구 율도동,폐지
678,1144010100,서울특별시 마포구 아현동,존재
679,1144010200,서울특별시 마포구 공덕동,존재
680,1144010300,서울특별시 마포구 신공덕동,존재
681,1144010400,서울특별시 마포구 도화동,존재
682,1144010500,서울특별시 마포구 용강동,존재
683,1144010600,서울특별시 마포구 토정동,존재
684,1144010700,서울특별시 마포구 마포동,존재
685,1144010800,서울특별시 마포구 대흥동,존재
686,1144010900,서울특별시 마포구 염리동,존재
687,1144011000,서울특별시 마포구 노고산동,존재
688,1144011100,서울특별시 마포구 신수동,존재
689,1144011200,서울특별시 마포구 현석동,존재
690,1144011300,서울특별시 마포구 구수동,존재
691,1144011400,서울특별시 마포구 창전동,존재
692,1144011500,서울특별시 마포구 상수동,존재
693,1144011600,서울특별시 마포구 하중동,존재
694,1144011700,서울특별시 마포구 신정동,존재
695,1144011800,서울특별시 마포구 당인동,존재
696,1144011900,서울특별시 마포구 하수동,폐지
697,1144012000,서울특별시 마포구 서교동,존재
698,1144012100,서울특별시 마포구 동교동,존재
699,1144012200,서울특별시 마포구 합정동,존재
700,1144012300,서울특별시 마포구 망원동,존재
701,1144012400,서울특별시 마포구 연남동,존재
702,1144012500,서울특별시 마포구 성산동,존재
703,1144012600,서울특별시 마포구 중동,존재
704,1144012700,서울특별시 마포구 상암동,존재
705,1144090100,서울특별시 마포구 아현1동,폐지
706,1144090200,서울특별시 마포구 아현2동,폐지
707,1144090300,서울특별시 마포구 아현3동,폐지
708,1144090400,서울특별시 마포구 공덕1동,폐지
709,1144090500,서울특별시 마포구 공덕2동,폐지
710,1144090600,서울특별시 마포구 도화1동,폐지
711,1144090700,서울특별시 마포구 도화2동,폐지
712,1144090800,서울특별시 마포구 망원1동,폐지
713,1144090900,서울특별시 마포구 망원2동,폐지
714,1144091000,서울특별시 마포구 성산1동,폐지
715,1144091100,서울특별시 마포구 성산2동,폐지
716,1147000000,서울특별시 양천구,존재
717,1147010100,서울특별시 양천구 신정동,존재
718,1147010200,서울특별시 양천구 목동,존재
719,1147010300,서울특별시 양천구 신월동,존재
720,1147090100,서울특별시 양천구 목1동,폐지
721,1147090200,서울특별시 양천구 목2동,폐지
722,1147090300,서울특별시 양천구 목3동,폐지
723,1147090400,서울특별시 양천구 목4동,폐지
724,1147090500,서울특별시 양천구 목5동,폐지
725,1147090600,서울특별시 양천구 신월1동,폐지
726,1147090700,서울특별시 양천구 신월2동,폐지
727,1147090800,서울특별시 양천구 신월3동,폐지
728,1147090900,서울특별시 양천구 신월4동,폐지
729,1147091000,서울특별시 양천구 신월5동,폐지
730,1147091100,서울특별시 양천구 신월6동,폐지
731,1147091200,서울특별시 양천구 신정1동,폐지
732,1147091300,서울특별시 양천구 신정2동,폐지
733,1147091400,서울특별시 양천구 신정3동,폐지
734,1147091500,서울특별시 양천구 신정4동,폐지
735,1147091600,서울특별시 양천구 신정5동,폐지
736,1147091700,서울특별시 양천구 신정6동,폐지
737,1150000000,서울특별시 강서구,존재
738,1150000100,서울특별시 강서구 신정동,폐지
739,1150000200,서울특별시 강서구 신월동,폐지
740,1150010100,서울특별시 강서구 염창동,존재
741,1150010200,서울특별시 강서구 등촌동,존재
742,1150010300,서울특별시 강서구 화곡동,존재
743,1150010400,서울특별시 강서구 가양동,존재
744,1150010500,서울특별시 강서구 마곡동,존재
745,1150010600,서울특별시 강서구 내발산동,존재
746,1150010700,서울특별시 강서구 외발산동,존재
747,1150010800,서울특별시 강서구 공항동,존재
748,1150010900,서울특별시 강서구 방화동,존재
749,1150011000,서울특별시 강서구 개화동,존재
750,1150011100,서울특별시 강서구 과해동,존재
751,1150011200,서울특별시 강서구 오곡동,존재
752,1150011300,서울특별시 강서구 오쇠동,존재
753,1150011400,서울특별시 강서구 목동,폐지
754,1150090100,서울특별시 강서구 등촌1동,폐지
755,1150090200,서울특별시 강서구 등촌2동,폐지
756,1150090300,서울특별시 강서구 화곡1동,폐지
757,1150090400,서울특별시 강서구 화곡2동,폐지
758,1150090500,서울특별시 강서구 화곡3동,폐지
759,1150090600,서울특별시 강서구 화곡4동,폐지
760,1150090700,서울특별시 강서구 화곡5동,폐지
761,1150090800,서울특별시 강서구 화곡본동,폐지
762,1150090900,서울특별시 강서구 발산동,폐지
763,1150091000,서울특별시 강서구 방화1동,폐지
764,1150091100,서울특별시 강서구 방화2동,폐지
